path,id,relpath,num_frames,height,width,aspect_ratio,fps,resolution,aes,flow,ocr,audio_path,audio_id,audio_fps,video_text,audio_text,text,cat0_ind,cat0_title,cat1_ind,cat1_title,cat2_ind,cat2_title,cat3_ind,cat3_title,cat4_ind,cat4_title
../../datasets/JavisBench/data/youtube_clip_-6aHAm_KBRs_scene-2.mp4,-6aHAm_KBRs_scene-2,-6aHAm_KBRs_scene-2.mp4,170,240.0,426.0,0.5633802816901409,24.0,102240.0,4.83221435546875,1.5385538339614868,0.0,../../datasets/JavisBench/data/youtube_clip_-6aHAm_KBRs_scene-2.wav,-6aHAm_KBRs_scene-2,16000,"The video shows a vast landscape with a sky filled with large, dark clouds. The foreground has a field with some trees and bushes scattered around. The background features a line of trees and hills in the distance.",There is music playing throughout the video.,"A vast landscape with dark clouds filling the sky is shown. The foreground includes a field with scattered trees and bushes, while the background features a line of trees and hills. Music plays throughout the scene.",0,Natural Scenario,0,Camera Shooting,3,Musical Sounds,1,Sequential Events,0,Single Subject
../../datasets/JavisBench/data/FAVDBench_videos_test_GXEB9KKgjbo_0_10000.mp4,GXEB9KKgjbo_0_10000,FAVDBench/videos/test/GXEB9KKgjbo_0_10000.mp4,240,240.0,426.0,0.5633802816901409,24.0,102240.0,,,,../../datasets/JavisBench/data/FAVDBench_videos_test_GXEB9KKgjbo_0_10000.wav,GXEB9KKgjbo_0_10000,16000,"A woman is sitting on a stool in a guitar store. She is holding an acoustic guitar and appears to be playing it. She is wearing a brown long-sleeved top, a black skirt, and black high heels. The background is filled with various acoustic guitars displayed on shelves. There is also a green potted plant on the floor to the right of her.","A song is being sung, and there is also the sound of an acoustic guitar being played.","A woman is sitting on a stool in a guitar store, holding an acoustic guitar and playing it. She is wearing a brown long-sleeved top, a black skirt, and black high heels. The background is filled with various acoustic guitars displayed on shelves, and there is a green potted plant on the floor to the right of her. As she plays, a song can be heard.",2,Living Scenario,0,Camera Shooting,"3,4","Musical Sounds,Speech Sounds",2,Simultaneous Events,1,Multiple Subjects
../../datasets/JavisBench/data/youtube_clip_PuBGXNU1BE4_scene-0.mp4,PuBGXNU1BE4_scene-0,PuBGXNU1BE4_scene-0.mp4,240,240.0,426.0,0.5633802816901409,24.0,102240.0,5.165264129638672,7.473219871520996,0.0,../../datasets/JavisBench/data/youtube_clip_PuBGXNU1BE4_scene-0.wav,PuBGXNU1BE4_scene-0,16000,"The video shows a cityscape at night. There are tall buildings with many lit windows, a river running through the city, and a well - lit promenade along the riverbank. The sky is a deep blue, indicating it's either dusk or early evening. The buildings are modern and densely packed, with some having unique architectural designs. The river reflects the lights from the buildings and the promenade, creating a beautiful scene.",There is music playing in the background throughout the video.,"A cityscape at night features tall, modern buildings with many lit windows, a river running through the city, and a well-lit promenade along the riverbank. The sky is a deep blue, indicating it's either dusk or early evening. The buildings are densely packed, with some having unique architectural designs. The river reflects the lights from the buildings and the promenade, creating a beautiful scene, all set against the backdrop of soft, soothing music playing in the background.",1,Urban Scenario,0,Camera Shooting,3,Musical Sounds,1,Sequential Events,1,Multiple Subjects
../../datasets/JavisBench/data/youtube_clip_L87x3Zz9j8w_scene-11.mp4,L87x3Zz9j8w_scene-11,L87x3Zz9j8w_scene-11.mp4,240,240.0,426.0,0.5633802816901409,24.0,102240.0,5.109622001647949,0.5078784823417664,5.0,../../datasets/JavisBench/data/youtube_clip_L87x3Zz9j8w_scene-11.wav,L87x3Zz9j8w_scene-11,16000,"A man wearing a white shirt and a face mask is speaking into a microphone. He is standing in front of a building that appears to be under construction. There are other people in the background, some of whom are also wearing face masks. The setting seems to be outdoors, possibly in a construction site or a public area near a construction site.",A man is speaking. There are no other distinct sounds in the audio.,"A man wearing a white shirt and a face mask is speaking into a microphone. He is standing in front of a building that appears to be under construction, with other people in the background who are also wearing face masks. The setting seems to be outdoors, possibly in a construction site or a public area near a construction site.",1,Urban Scenario,0,Camera Shooting,4,Speech Sounds,0,Single Event,0,Single Subject
../../datasets/JavisBench/data/youtube_clip_2NTOn-eF7I4_scene-25.mp4,2NTOn-eF7I4_scene-25,2NTOn-eF7I4_scene-25.mp4,67,240.0,426.0,0.5633802816901409,24.0,102240.0,4.832035541534424,2.68236780166626,0.0,../../datasets/JavisBench/data/youtube_clip_2NTOn-eF7I4_scene-25.wav,2NTOn-eF7I4_scene-25,16000,A man is in a forested area. He is wearing a green jacket and glasses. He is holding a slingshot and aiming it. The background shows trees and some greenery.,"There is music playing in the background. Then, there is a sound of glass shattering.","A man is in a forested area, wearing a green jacket and glasses, holding a slingshot and aiming it. Trees and greenery surround him. In the background, there is music playing, and then the sound of glass shattering.",0,Natural Scenario,0,Camera Shooting,"3,0","Musical Sounds,Ambient Sounds",1,Sequential Events,1,Multiple Subjects
../../datasets/JavisBench/data/youtube_clip_vPYqKpDJ6ns_scene-6.mp4,vPYqKpDJ6ns_scene-6,vPYqKpDJ6ns_scene-6.mp4,193,240.0,426.0,0.5633802816901409,24.0,102240.0,4.921853065490723,9.859686851501465,0.0,../../datasets/JavisBench/data/youtube_clip_vPYqKpDJ6ns_scene-6.wav,vPYqKpDJ6ns_scene-6,16000,"There is a large crowd of people gathered in a spacious indoor area. In the center, there are two performers dressed in elaborate yellow and black lion dance costumes. They are moving around, performing the traditional lion dance. The crowd is watching intently, some are taking pictures or videos with their phones. The setting appears to be a modern building with glass walls and a high ceiling.",There is a continuous drumming sound throughout the video. The drums are likely being played by the performers as part of the lion dance routine.,"In a spacious indoor area with glass walls and a high ceiling, a large crowd gathers to watch two performers in elaborate yellow and black lion dance costumes. The performers move around, executing the traditional lion dance while drums continuously play in the background, likely being played by the performers themselves. Some members of the crowd take pictures or videos with their phones.",2,Living Scenario,0,Camera Shooting,"0,3","Ambient Sounds,Musical Sounds",2,Simultaneous Events,1,Multiple Subjects
../../datasets/JavisBench/data/youtube_clip_xxUXBkpM61M_scene-0.mp4,xxUXBkpM61M_scene-0,xxUXBkpM61M_scene-0.mp4,127,240.0,426.0,0.5633802816901409,24.0,102240.0,4.572283744812012,9.782865524291992,1.0,../../datasets/JavisBench/data/youtube_clip_xxUXBkpM61M_scene-0.wav,xxUXBkpM61M_scene-0,16000,"There is a stage with a group of people on it. They are standing in front of a large screen that displays a Windows desktop interface. The screen also shows the text 'UNITED GROUP OF INSTITUTIONS'. The people on stage seem to be performing or presenting something. The audience is seated in rows of chairs, watching the stage. The room has a high ceiling with lights hanging from it. There are also some decorative elements on the walls behind the stage.","Music is playing in the background. There is also some singing, likely by the people on stage. The audience is clapping and cheering, showing their appreciation for the performance or presentation.","Music is playing in the background as a group of people stand on a stage in front of a large screen displaying a Windows desktop interface with the text 'UNITED GROUP OF INSTITUTIONS'. The audience, seated in rows of chairs, watches and claps and cheers, showing their appreciation for the performance or presentation. The room has a high ceiling with hanging lights and decorative elements on the walls behind the stage.",2,Living Scenario,0,Camera Shooting,"3,4","Musical Sounds,Speech Sounds",2,Simultaneous Events,1,Multiple Subjects
../../datasets/JavisBench/data/youtube_clip_CkGZi6dIGB0_scene-1.mp4,CkGZi6dIGB0_scene-1,CkGZi6dIGB0_scene-1.mp4,215,240.0,426.0,0.5633802816901409,24.0,102240.0,5.494389533996582,1.7879153490066528,0.0,../../datasets/JavisBench/data/youtube_clip_CkGZi6dIGB0_scene-1.wav,CkGZi6dIGB0_scene-1,16000,"The video shows a large body of water, likely a reservoir or lake, with a concrete dam on the right side. There are mountains in the background, covered with green vegetation. A long red pipe is floating on the water, curving across the lake. The sky is clear with some clouds.",The sound of wind blowing is heard throughout the video.,"A large body of water, likely a reservoir or lake, with a concrete dam on the right side is shown. Mountains covered with green vegetation are visible in the background. A long red pipe floats on the water, curving across the lake. The sky is clear with some clouds, and the sound of wind blowing is heard throughout.",0,Natural Scenario,0,Camera Shooting,0,Ambient Sounds,0,Single Event,0,Single Subject
../../datasets/JavisBench/data/FAVDBench_videos_test_5a019Ilbr-U_0_5000.mp4,5a019Ilbr-U_0_5000,FAVDBench/videos/test/5a019Ilbr-U_0_5000.mp4,122,240.0,426.0,0.5633802816901409,24.0,102240.0,,,,../../datasets/JavisBench/data/FAVDBench_videos_test_5a019Ilbr-U_0_5000.wav,5a019Ilbr-U_0_5000,16000,"A young girl is playing the violin. She is wearing a white sleeveless top and has her hair tied back. The background is a bit blurry but seems to be an indoor setting with a red couch and some other furniture. The girl is focused on her playing, her left hand moving up and down the neck of the violin while her right hand moves the bow across the strings.","The sound of a violin being played, with the distinct tones and melodies produced by the instrument.","A young girl is playing the violin indoors, focused on her performance. She is wearing a white sleeveless top and has her hair tied back. Her left hand moves up and down the neck of the violin while her right hand glides the bow across the strings, producing distinct tones and melodies.",2,Living Scenario,0,Camera Shooting,3,Musical Sounds,0,Single Event,0,Single Subject
../../datasets/JavisBench/data/FAVDBench_videos_test_HkkaoyrOVG0_175000_185000.mp4,HkkaoyrOVG0_175000_185000,FAVDBench/videos/test/HkkaoyrOVG0_175000_185000.mp4,240,240.0,426.0,0.5633802816901409,24.0,102240.0,,,,../../datasets/JavisBench/data/FAVDBench_videos_test_HkkaoyrOVG0_175000_185000.wav,HkkaoyrOVG0_175000_185000,16000,"A gray catbird is perched on a wooden surface. It has a gray body with a black head and tail. The bird is near a half-cut fruit, possibly a grapefruit, which is placed on the surface. There are also some small white pebbles scattered around the fruit. The background shows a lush green forest with tall trees.","A bird is making a series of short, sharp calls. The calls are repeated several times throughout the video.","A gray catbird perches on a wooden surface near a half-cut grapefruit. It has a gray body with a black head and tail, and makes a series of short, sharp calls repeatedly. Small white pebbles are scattered around the fruit, and the background shows a lush green forest with tall trees.",0,Natural Scenario,0,Camera Shooting,"0,1","Ambient Sounds,Biological Sounds",2,Simultaneous Events,0,Single Subject
../../datasets/JavisBench/data/youtube_clip_SR__amDl1c8_scene-3.mp4,SR__amDl1c8_scene-3,SR__amDl1c8_scene-3.mp4,240,240.0,426.0,0.5633802816901409,24.0,102240.0,4.7275390625,0.8526819944381714,0.0,../../datasets/JavisBench/data/youtube_clip_SR__amDl1c8_scene-3.wav,SR__amDl1c8_scene-3,16000,"A man is walking a bicycle along a sidewalk at night. There's a building with a glass window on the left side of the frame, and a handicapped parking sign on the right. The sidewalk is bordered by a brick wall on the left and a white fence on the right. There are some plants and rocks near the fence.",There is music playing in the background.,"A man is walking a bicycle along a sidewalk at night. There's a building with a glass window on the left side of the frame, and a handicapped parking sign on the right. The sidewalk is bordered by a brick wall on the left and a white fence on the right. There are some plants and rocks near the fence, and music is playing in the background.",1,Urban Scenario,0,Camera Shooting,3,Musical Sounds,1,Sequential Events,"1,2","Multiple Subjects,Off-screen Sound"
../../datasets/JavisBench/data/youtube_clip_x7uNWtwy4-A_scene-0.mp4,x7uNWtwy4-A_scene-0,x7uNWtwy4-A_scene-0.mp4,192,240.0,426.0,0.5633802816901409,24.0,102240.0,4.625363349914551,3.816391706466675,0.0,../../datasets/JavisBench/data/youtube_clip_x7uNWtwy4-A_scene-0.wav,x7uNWtwy4-A_scene-0,16000,"A person is on stage, wearing a black hoodie with a yellow scarf. They are holding a microphone and covering their face with their hand. Another person in a white shirt and yellow hat reaches out to touch their shoulder. The background is dark with some yellow lights.",There is music playing in the background.,"A person is on stage, wearing a black hoodie with a yellow scarf, holding a microphone and covering their face with their hand. Another person in a white shirt and yellow hat reaches out to touch their shoulder. Music plays in the background, and the stage has dark surroundings with some yellow lights.",2,Living Scenario,0,Camera Shooting,3,Musical Sounds,1,Sequential Events,1,Multiple Subjects
../../datasets/JavisBench/data/youtube_clip_KwDOFzYMRU8_scene-1.mp4,KwDOFzYMRU8_scene-1,KwDOFzYMRU8_scene-1.mp4,74,240.0,426.0,0.5633802816901409,24.0,102240.0,4.825971603393555,1.0320422649383545,0.0,../../datasets/JavisBench/data/youtube_clip_KwDOFzYMRU8_scene-1.wav,KwDOFzYMRU8_scene-1,16000,"The video shows a red background with a clear plastic bottle in the center. The bottle has the word ""OXYGENATED"" written on it vertically. There are water splashes around the bottle, giving a dynamic feel. The text ""Kure OXYGENATED WATER"" is displayed at the top, and at the bottom, it says ""Same Great Benefits. Same Great Taste. Brand New Look."" There's also a small logo on the right side that says ""MADE IN THE UNITED KINGDOM."" The website ""www.shopsnj.com"" and ""Supermarkets Nationwide"" are mentioned on the left side.",There is music playing in the background throughout the video.,"A red background features a clear plastic bottle in the center with ""OXYGENATED"" written vertically on it. Water splashes surround the bottle, adding a dynamic feel. At the top, ""Kure OXYGENATED WATER"" is displayed, and at the bottom, it reads ""Same Great Benefits. Same Great Taste. Brand New Look. A small logo on the right side says ""MADE IN THE UNITED KINGDOM,"" and ""www.shopsnj.com"" along with ""Supermarkets Nationwide"" are mentioned on the left side. Soft music plays in the background throughout the scene.",2,Living Scenario,0,Camera Shooting,3,Musical Sounds,0,Single Event,0,Single Subject
../../datasets/JavisBench/data/youtube_clip_YwOJL6EDAIk_scene-0.mp4,YwOJL6EDAIk_scene-0,YwOJL6EDAIk_scene-0.mp4,240,240.0,426.0,0.5633802816901409,24.0,102240.0,4.865802764892578,0.4257721900939941,0.0,../../datasets/JavisBench/data/youtube_clip_YwOJL6EDAIk_scene-0.wav,YwOJL6EDAIk_scene-0,16000,"The video shows a group of people on stage. They are dressed in colorful traditional African attire, with some wearing black robes and others in vibrant patterns. There are also individuals in more formal black and white outfits. The group appears to be performing, with some holding microphones and others raising their hands in the air. The background is dark, which makes the performers stand out. There are also some text overlays at the bottom of the screen, like 'Iscriviti like condividi' with emojis.","There is music playing in the background, and it seems to be a lively, upbeat song. There are also sounds of singing and clapping, indicating that the group is performing a song together.","A group of people on stage performs together, dressed in colorful traditional African attire along with some in formal black and white outfits. They hold microphones and raise their hands in the air as they sing and clap to a lively, upbeat song playing in the background. The dark background highlights the vibrant performers, and text overlays at the bottom of the screen encourage viewers to subscribe and share.",2,Living Scenario,0,Camera Shooting,"3,4","Musical Sounds,Speech Sounds",2,Simultaneous Events,1,Multiple Subjects
../../datasets/JavisBench/data/FAVDBench_videos_test_0b06i5LzIFw_0_5000.mp4,0b06i5LzIFw_0_5000,FAVDBench/videos/test/0b06i5LzIFw_0_5000.mp4,122,240.0,426.0,0.5633802816901409,24.0,102240.0,,,,../../datasets/JavisBench/data/FAVDBench_videos_test_0b06i5LzIFw_0_5000.wav,0b06i5LzIFw_0_5000,16000,"A white cat is standing on its hind legs, reaching up towards a door handle with its front paws. The cat appears to be trying to open the door. There is also a black and white cat in the background, sitting on the floor and looking towards the white cat.",A cat meowing.,"A white cat is standing on its hind legs, reaching up towards a door handle with its front paws, meowing as if trying to open the door. In the background, a black and white cat is sitting on the floor and looking towards the white cat.",2,Living Scenario,0,Camera Shooting,1,Biological Sounds,0,Single Event,1,Multiple Subjects
../../datasets/JavisBench/data/youtube_clip_Ql4aT3LQl38_scene-14.mp4,Ql4aT3LQl38_scene-14,Ql4aT3LQl38_scene-14.mp4,91,240.0,426.0,0.5633802816901409,24.0,102240.0,4.665554046630859,40.94335174560547,0.0,../../datasets/JavisBench/data/youtube_clip_Ql4aT3LQl38_scene-14.wav,Ql4aT3LQl38_scene-14,16000,"The video shows a group of cartoon characters. They are blue with black hair and are standing in a line. There are red hearts floating around them. The background is a simple, muted color with a sign that says ""Fire Exit"".","There are sound effects of something being smashed or broken, and then a musical sound effect plays.","A group of blue cartoon characters with black hair are standing in a line. Red hearts are floating around them. In the background, there is a simple, muted color scene with a sign that says ""Fire Exit. There are sound effects of something being smashed or broken, followed by a musical sound effect.",2,Living Scenario,1,2D Animation,"0,3","Ambient Sounds,Musical Sounds",1,Sequential Events,1,Multiple Subjects
../../datasets/JavisBench/data/youtube_clip_mij60JqLi_g_scene-0.mp4,mij60JqLi_g_scene-0,mij60JqLi_g_scene-0.mp4,86,240.0,426.0,0.5633802816901409,24.0,102240.0,4.946658611297607,43.06364440917969,0.0,../../datasets/JavisBench/data/youtube_clip_mij60JqLi_g_scene-0.wav,mij60JqLi_g_scene-0,16000,"The video shows a beautiful mountainous landscape. There are steep cliffs with patches of greenery and rocky areas. In the foreground, there are some animals grazing on the grassy slopes. The sky is blue with some white clouds scattered across it.",There is music playing in the background of the video.,"A beautiful mountainous landscape is shown with steep cliffs featuring patches of greenery and rocky areas. Animals graze on the grassy slopes in the foreground, and the sky above is blue with scattered white clouds. Soft music plays in the background.",0,Natural Scenario,0,Camera Shooting,3,Musical Sounds,1,Sequential Events,1,Multiple Subjects
../../datasets/JavisBench/data/FAVDBench_videos_test__fe0_6HdTgQ_204000_214000.mp4,_fe0_6HdTgQ_204000_214000,FAVDBench/videos/test/_fe0_6HdTgQ_204000_214000.mp4,240,240.0,426.0,0.5633802816901409,24.0,102240.0,,,,../../datasets/JavisBench/data/FAVDBench_videos_test__fe0_6HdTgQ_204000_214000.wav,_fe0_6HdTgQ_204000_214000,16000,"There are two people playing accordions in front of a building. They are sitting on chairs, and there are music stands in front of them. A child is standing in front of them, watching. The building has a sign that says '1831' on it. There are trees and a fence in the background.",There is accordion music playing in the background.,"Two people are sitting on chairs in front of a building playing accordions. A child stands in front of them, watching. The building has a sign that says '1831,' and there are trees and a fence in the background. Accordions play in the background.",1,Urban Scenario,0,Camera Shooting,3,Musical Sounds,1,Sequential Events,1,Multiple Subjects
../../datasets/JavisBench/data/youtube_clip_2PXuvd2aJaI_scene-1.mp4,2PXuvd2aJaI_scene-1,2PXuvd2aJaI_scene-1.mp4,240,240.0,426.0,0.5633802816901409,24.0,102240.0,5.283550262451172,0.0029217978008091,0.0,../../datasets/JavisBench/data/youtube_clip_2PXuvd2aJaI_scene-1.wav,2PXuvd2aJaI_scene-1,16000,"The video shows a fish tank. There are colorful fish swimming around, some are red, yellow, and green. The tank has a sandy bottom, some rocks, and a few artificial plants. There are also some bubbles rising from the bottom. The lighting is blue, giving the tank a cool look.",There is music playing in the background of the video.,"In a fish tank with a blue-lit, cool appearance, colorful fish swim around—some are red, yellow, and green. The tank features a sandy bottom, rocks, and a few artificial plants, with bubbles rising from the bottom. Soft music plays in the background.",2,Living Scenario,0,Camera Shooting,3,Musical Sounds,1,Sequential Events,1,Multiple Subjects
../../datasets/JavisBench/data/youtube_clip_wd0zgMocFYM_scene-1.mp4,wd0zgMocFYM_scene-1,wd0zgMocFYM_scene-1.mp4,51,240.0,426.0,0.5633802816901409,24.0,102240.0,4.639442443847656,0.3157467544078827,3.0,../../datasets/JavisBench/data/youtube_clip_wd0zgMocFYM_scene-1.wav,wd0zgMocFYM_scene-1,16000,"The video shows a tall residential building with a red and white facade. There are balconies on each floor. In the foreground, there are some trees and a parking area with several cars. The sky appears overcast, suggesting it might be a rainy day.","The sound of thunder can be heard, indicating a stormy weather condition.","A tall residential building with a red and white facade is shown, featuring balconies on each floor. Trees and a parking area with several cars are visible in the foreground. Thunder can be heard, indicating a stormy overcast sky suggesting it might be a rainy day.",1,Urban Scenario,0,Camera Shooting,0,Ambient Sounds,0,Single Event,2,Off-screen Sound
../../datasets/JavisBench/data/youtube_clip_f7GMgcokT7U_scene-3.mp4,f7GMgcokT7U_scene-3,f7GMgcokT7U_scene-3.mp4,60,240.0,426.0,0.5633802816901409,24.0,102240.0,4.766502857208252,29.245195388793945,0.0,../../datasets/JavisBench/data/youtube_clip_f7GMgcokT7U_scene-3.wav,f7GMgcokT7U_scene-3,16000,The video shows a man sitting in a library surrounded by bookshelves filled with books. He is holding a microphone and appears to be speaking or presenting something. There is also a potted plant visible in the foreground.,"There is a sound of clapping in the background, which seems to be from an audience.","A man is sitting in a library surrounded by bookshelves filled with books, holding a microphone and speaking or presenting something. In the background, there is the sound of clapping from an audience. A potted plant is visible in the foreground.",2,Living Scenario,0,Camera Shooting,"0,4","Ambient Sounds,Speech Sounds",2,Simultaneous Events,"1,2","Multiple Subjects,Off-screen Sound"
../../datasets/JavisBench/data/youtube_clip_6v-AY53mX3U_scene-11.mp4,6v-AY53mX3U_scene-11,6v-AY53mX3U_scene-11.mp4,69,240.0,426.0,0.5633802816901409,24.0,102240.0,4.525382518768311,23.21138381958008,0.0,../../datasets/JavisBench/data/youtube_clip_6v-AY53mX3U_scene-11.wav,6v-AY53mX3U_scene-11,16000,"A person is playing basketball on an outdoor court. They are wearing a white jersey with the number 0 on it. The court has a netted fence around it, and there are trees and a building in the background. The person is dribbling the ball and then shooting it towards the hoop.",There is music playing in the background throughout the video.,"A person is playing basketball on an outdoor court, wearing a white jersey with the number 0 on it. They are dribbling the ball and shooting it towards the hoop. Music plays in the background. The court has a netted fence around it, and there are trees and a building in the background.",1,Urban Scenario,0,Camera Shooting,3,Musical Sounds,1,Sequential Events,1,Multiple Subjects
../../datasets/JavisBench/data/FAVDBench_videos_test_ycY3bU9ZWEY_120000_130000.mp4,ycY3bU9ZWEY_120000_130000,FAVDBench/videos/test/ycY3bU9ZWEY_120000_130000.mp4,240,240.0,426.0,0.5633802816901409,24.0,102240.0,,,,../../datasets/JavisBench/data/FAVDBench_videos_test_ycY3bU9ZWEY_120000_130000.wav,ycY3bU9ZWEY_120000_130000,16000,"There are four people performing on a sidewalk in front of a store. One person is playing a guitar, another is playing a banjo, a third is singing into a microphone, and the fourth is holding a long wooden instrument. There are some musical instruments and equipment around them, like a drum set. There are also some people walking by in the background.","There is music playing, including guitar strumming, banjo picking, singing, and the sound of the long wooden instrument being played. There are also some sounds of people walking by in the background.","Four people are performing on a sidewalk in front of a store. One is playing a guitar, another is playing a banjo, a third is singing into a microphone, and the fourth is playing a long wooden instrument. A drum set and other musical equipment are nearby. People are walking by in the background, and their footsteps can be heard along with the music from the performers.",1,Urban Scenario,0,Camera Shooting,"3,0","Musical Sounds,Ambient Sounds",2,Simultaneous Events,1,Multiple Subjects
../../datasets/JavisBench/data/youtube_clip_tpVjuby3J3Q_scene-0.mp4,tpVjuby3J3Q_scene-0,tpVjuby3J3Q_scene-0.mp4,119,240.0,426.0,0.5633802816901409,24.0,102240.0,4.862841606140137,1.4399116039276123,0.0,../../datasets/JavisBench/data/youtube_clip_tpVjuby3J3Q_scene-0.wav,tpVjuby3J3Q_scene-0,16000,"An aerial view of Naini Lake. There are several boats on the lake, some of which are in a line near the shore. The lake is surrounded by buildings and trees. The water is a greenish color.",Music playing in the background.,"An aerial view of Naini Lake shows several boats on the water, some lined up near the shore. The lake is surrounded by buildings and trees, and the water has a greenish hue. In the background, music plays.",1,Urban Scenario,0,Camera Shooting,3,Musical Sounds,1,Sequential Events,1,Multiple Subjects
../../datasets/JavisBench/data/AVSBench_Single-source_s4_data_raw_videos_test_dog_barking_5OEvBmTRsEE.mp4,5OEvBmTRsEE,AVSBench/Single-source/s4_data/raw_videos/test/dog_barking/5OEvBmTRsEE.mp4,120,240.0,426.0,0.5633802816901409,24.0,102240.0,,,,../../datasets/JavisBench/data/AVSBench_Single-source_s4_data_raw_videos_test_dog_barking_5OEvBmTRsEE.wav,5OEvBmTRsEE,16000,A dog is standing on a wooden floor. It has a brown and black spotted coat and is wearing a red collar. The dog is looking up at the camera with its ears perked up. There is a black office chair in the background.,A dog is howling and then barking.,"A dog with a brown and black spotted coat and a red collar is standing on a wooden floor, looking up at the camera with its ears perked up. It starts howling and then barking. In the background, there is a black office chair.",2,Living Scenario,0,Camera Shooting,1,Biological Sounds,1,Sequential Events,0,Single Subject
../../datasets/JavisBench/data/youtube_clip_9oyZd07m7J4_scene-8.mp4,9oyZd07m7J4_scene-8,9oyZd07m7J4_scene-8.mp4,57,240.0,426.0,0.5633802816901409,24.0,102240.0,4.951337814331055,1.6831285953521729,0.0,../../datasets/JavisBench/data/youtube_clip_9oyZd07m7J4_scene-8.wav,9oyZd07m7J4_scene-8,16000,The video shows a Lego figure with a serious expression. The figure has a beard and is wearing a yellow outfit with a black design on it. There's also a red Lego figure with a black mask and a red outfit in the background.,There is a sound of heavy breathing.,"A Lego figure with a serious expression, sporting a beard and wearing a yellow outfit with a black design, is shown. Heavy breathing can be heard in the background. There's also a red Lego figure with a black mask and a red outfit in the background.",2,Living Scenario,1,2D Animation,1,Biological Sounds,0,Single Event,0,Single Subject
../../datasets/JavisBench/data/youtube_clip_yHMYiSAg230_scene-12.mp4,yHMYiSAg230_scene-12,yHMYiSAg230_scene-12.mp4,131,240.0,426.0,0.5633802816901409,24.0,102240.0,4.971569061279297,2.275145530700684,0.0,../../datasets/JavisBench/data/youtube_clip_yHMYiSAg230_scene-12.wav,yHMYiSAg230_scene-12,16000,"A person in a black and yellow outfit is breakdancing in a large room. They are doing a series of spins and flips on the floor. Another person in a mask is standing in the background, watching. There are various pieces of equipment and furniture in the room, like wooden crates and a blue exercise ball.",There is music playing in the background throughout the video.,"A person in a black and yellow outfit is breakdancing in a large room, doing a series of spins and flips on the floor while music plays in the background. Another person in a mask stands in the background, watching. The room contains various pieces of equipment and furniture, such as wooden crates and a blue exercise ball.",2,Living Scenario,0,Camera Shooting,3,Musical Sounds,1,Sequential Events,1,Multiple Subjects
../../datasets/JavisBench/data/youtube_clip_bL_mqj3zUgA_scene-0.mp4,bL_mqj3zUgA_scene-0,bL_mqj3zUgA_scene-0.mp4,115,240.0,426.0,0.5633802816901409,24.0,102240.0,5.233560562133789,2.177600860595703,0.0,../../datasets/JavisBench/data/youtube_clip_bL_mqj3zUgA_scene-0.wav,bL_mqj3zUgA_scene-0,16000,"The video shows an aerial view of a landscape. There are green fields, some with darker patches, and a winding river cutting through the terrain. The river has white water where it flows over rocks. The land appears to be hilly and uneven. There are also some small buildings or structures visible in the distance.","There is a soft, melodic piano music playing in the background.","An aerial view reveals green fields with darker patches, a winding river flowing over rocks creating white water, and hilly terrain. Small buildings or structures are visible in the distance. Soft, melodic piano music plays in the background.",0,Natural Scenario,0,Camera Shooting,3,Musical Sounds,1,Sequential Events,1,Multiple Subjects
../../datasets/JavisBench/data/youtube_clip_VJ7Saj2o2SU_scene-0.mp4,VJ7Saj2o2SU_scene-0,VJ7Saj2o2SU_scene-0.mp4,92,240.0,426.0,0.5633802816901409,24.0,102240.0,4.559520244598389,1.3075332641601562,0.0,../../datasets/JavisBench/data/youtube_clip_VJ7Saj2o2SU_scene-0.wav,VJ7Saj2o2SU_scene-0,16000,"The video starts with a close-up shot of water, showing ripples and reflections of light. Then, it transitions to a wide shot of a river surrounded by lush greenery. There are trees on both sides of the river, and the water is calm and blue. A small boat with two people can be seen on the river.","There are sounds of birds chirping and water splashing gently. The birds are likely located near the riverbank, and the water splashing could be from the boat moving through the water.","Ripples and reflections of light appear in a close-up shot of water, transitioning to a wide view of a calm, blue river surrounded by lush greenery and trees. Birds chirp near the riverbank, and the gentle sound of water splashing can be heard, likely from a small boat with two people moving through the water.",0,Natural Scenario,0,Camera Shooting,"0,1","Ambient Sounds,Biological Sounds",2,Simultaneous Events,1,Multiple Subjects
../../datasets/JavisBench/data/youtube_clip_6BeEAPMMeik_scene-0.mp4,6BeEAPMMeik_scene-0,6BeEAPMMeik_scene-0.mp4,240,240.0,426.0,0.5633802816901409,24.0,102240.0,4.87156343460083,0.0026003131642937,0.0,../../datasets/JavisBench/data/youtube_clip_6BeEAPMMeik_scene-0.wav,6BeEAPMMeik_scene-0,16000,"The video shows a person skydiving with a wingsuit. They are in the air, above a large body of water and a cityscape. The wingsuit is blue and the person is wearing a helmet. The sky is clear and blue.","There are sounds of wind and possibly some mechanical noises, like the sound of the wingsuit or the parachute.","A person is skydiving with a blue wingsuit above a large body of water and a cityscape. The sky is clear and blue, and there are sounds of wind and mechanical noises from the wingsuit.",1,Urban Scenario,0,Camera Shooting,"0,2","Ambient Sounds,Mechanical Sounds",2,Simultaneous Events,"1,2","Multiple Subjects,Off-screen Sound"
